#Data,Import,Orgánica,Area,Funcional,Económica,Nom terc.,Text lliure,Document
2017-02-28,815.89,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 28/11/16 AL 30/12/16,999435534572 0618 P1M701N0001864
2017-02-28,193.88,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 31/08/16 AL 01/11/16,082020806291 0213 P1M701N0017820
2017-02-28,105.81,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 08/11/16 AL 05/01/17,999435544633 0320 P1M701N0039213
2017-02-28,561.84,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 15/11/16 AL 05/01/17,082020759966 0213 P1M701N0039204
2017-02-28,1067.47,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 28/11/16 AL 30/12/16,999435444609 0721 P1M701N0001861
2017-02-28,1526.15,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 11/11/16 AL 04/01/17,999435544399 0320 P1M701N0038998
2017-02-28,6388.11,18,Serveis de manteniment d'edificis i inversions,,,"SOREA, SOCIEDAD REGIONAL DE ABASTECIMIENTO DE AGUAS, S.A.",INSTAL ESCOMESA REG I COMPTADORS AL C/ JORAN FUSTER CANTONADA PASSATGE PERE CALDERS,VOC00230117F00001
2017-02-28,1580.53,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ESCOLA PERE CALDERS DEL 30/11/16 AL 31/12/16,82001588339 0606 P1M701N0017155
2017-02-28,269.0,18,Serveis de manteniment d'edificis i inversions,,,"INDUSTRIAL DE ELEVACION,S.A. -INELSA-",MANTENIMENT PREVENTIU ASCENSOR EBM BADABADOC 1R TRIMESTRE 2017,21100028/2017
2017-02-28,703.51,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC EBM BADABADOC DEL 29/11/16 AL 30/12/16,999435537442 0622 P1M701N0001863
2017-02-28,145.2,18,Serveis de manteniment d'edificis i inversions,,,BALDOMERO BARROSO FENÁNDEZ (ROSBAL),PANY CORREDISSA AULA ORDINADORS CASAL DE JOVES,2017003
2017-02-28,361.08,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CASAL DE JOVES DEL 28/11/16 AL 30/12/16,999435441521 0603 P1M701N0001862
2017-02-28,487.59,18,Serveis de manteniment d'edificis i inversions,,,THYSSENKRUPP ELEVADORES,PREVENTIU ASCENSOR CAN GAVARRA 1R TRIMESTRE 2017,9000925975
2017-02-28,597.41,18,Serveis de manteniment d'edificis i inversions,,,"NEUMATICOS POLINYA, S.L.",MANTENIMENT VEHICLE ,A 16003401
2017-02-28,358.17,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC NAU BRIGADA DEL 30/11/16 AL 30/12/16,82020843642 0411 P1M701N0001799
2017-02-28,364.56,18,Serveis de manteniment d'edificis i inversions,,,"DISA PENINSULA, S.L.U.",CARBURANT VEHICLES BRIGADA DESEMBRE 2016,001349290
2017-02-28,30.06,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL BRIGADA D'OBRES,160302
2017-02-28,1.8,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL URBANISME,160303
2017-02-28,2322.47,18,Serveis de manteniment d'edificis i inversions,,,"DROGUES I PINTURA LA MODERNA, SA",PINTURA SENYALITZACIÓ HORITZONTAL,161011414
2017-02-28,33.2,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,DIAMANTE LOFES 115 MADERA,160275
2017-02-28,1814.62,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,MAPEIGROUT 25 KGS. / BADEN ICS VEHICULOS / BADEN ICS IZQ/DCH. / BIG BAG MEZCLA / PALETS MADERA (CARGO) / PORTES RUTA 5 /,160277
2017-02-28,116.61,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,GECOL CAUCHO 20 KGS.,160276
2017-02-28,31.86,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,GECOL CAUCHO 20 KGS.,160276
2017-02-28,321.09,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,PORTLAND SACO 35 KGS / PALETS MADERA (CARGO),160274
2017-02-28,355.35,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",FILAT SIMPLE TORSIO VERD 50/14/17 DE 1.50 M. / ROTLLO FILFERRO PLASTIFICAT VERD PER FILAT  nº 17 100M. / BOLSA 100 BRIDA,262799
2017-02-28,462.4,18,Serveis de manteniment d'edificis i inversions,,,"INDUSTRIAL DE ELEVACION,S.A. -INELSA-",MANTENIMENT PREVENTIU ASCENSOR AJUNTAMENT 1R TRIMESTRE 2017,21100007/2017
2017-02-28,151.87,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC LOCAL C/PIRINEUS DEL 05/12/16 AL 04/01/17,082020712053 0232 P1M701N0038955
2017-02-28,772.59,18,Serveis de manteniment d'edificis i inversions,,,"MARSAL EXCAVACIONS, S.L.",Treballs de moviments de terres en l'antic espai dels horts del Roure.,16287
2017-02-28,99.22,20,Promoció econòmica,,,"FERNANDEZ LOPEZ, MANUELA  ( IMAFER )","FOTO CONCURS APARADORS 2016, MARC I PLAQUETA",2017-1
2017-02-28,304.92,20,Promoció econòmica,,,"TUCAN INFORMATION TECHNOLOGIES, S.L.",RENOVACIÓ BUTLLETÍ ELECTRÒNIC POLINYÀ-COMERÇ,A/2154
2017-02-28,154.88,20,Promoció econòmica,,,"MARCTECNIC POLINYA, S. L.",ENQUADERNADORA FELLOWES PER A CAN GAVARRA,62087
2017-03-07,32500.0,13,Esports,,,"SPORT AQUA POLINYA, S.L.",4T TRIMESTRE APORTACIÓ ANY 2016,
2017-03-14,1179.75,1,Presidència-Òrgans de govern,,,"GRAF QUATRE, SL",CARPETES I PORTAFOTOS CORPORATIUS ALCALDIA,A 25.005
2017-03-14,121.0,1,Presidència-Òrgans de govern,,,"PRIETO ALDANA, CARMEN - LA FLORISTERIA DE CARMEN",FLORS PER SANT SEBASTIAN,2/17
2017-03-14,7073.39,2,Serveis generals,,,"LOOPS CLOUD COMPUTING, SL",Auditoria e intervencio de les TIC  ( L¿AD de l¿auditoria i segmentació té el número: 2016/306 ),Emit- 1
2017-03-14,0.27,2,Serveis generals,,,"LOOPS CLOUD COMPUTING, SL",Auditoria e intervencio de les TIC  ( L¿AD de l¿auditoria i segmentació té el número: 2016/306 ),Emit- 1
2017-03-14,16.36,2,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",4668 ANT: 57146 ACT: 58648 UBI: RECEPCIÓ,2017-00158
2017-03-14,290.4,2,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",5348 ANT: 60625 ACT: 63605 UBI: DTP TERRITORI / 5348 ANT: 69924 ACT: 75477 UBI: DTP TERRITORI,2017-00159
2017-03-14,1.69,2,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",6024 COL. ANT: 524 ACT:556 TERRITORI,2017-00156
2017-03-14,284.43,2,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",4667 ANT: 124275 ACT: 128169 UBI:PLANTA BAIXA / 4667 ANT: 53273ACT: 58165 UBI:PLANTA BAIXA,2017-00163
2017-03-14,192.84,2,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",5349 ANT:80496 ACT:84424  UBI: SERVEIS CENTRALS ( 1ª PLANTA) / 5349 ANT: 34481 ACT: 37876 UBI: SERVEIS CENTRALS ( 1ª PLA,2017-00153
2017-03-14,18.26,2,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",4922 ANT: 42650 ACT: 44327 UBI: DTP TERRITORI,2017-00161
2017-03-14,22.32,2,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",4669 ANT: 55222 ACT: 57223 UBI: SERVEIS GENERALS ( 1ª PLANTA),2017-00155
2017-03-14,193.6,2,Serveis generals,,,SOLUCIONES INFORMATICAS ISGO,SERVICIO MANTENIMIENTO MENSUAL (ENERO 2017),170008
2017-03-14,17.4,2,Serveis generals,,,"JM BRUNEAU ESPAÑA, S.A.",84040 BLISTER 8 PILAS AAA ULTRA POWE,18163
2017-03-14,42.35,2,Serveis generals,,,"JM BRUNEAU ESPAÑA, S.A.",MATERIAL OFICINA,015.950
2017-03-14,48.15,2,Serveis generals,,,"MARCTECNIC POLINYA, S. L.",ad11024/16 ANNA ALCALDE,70047
2017-03-14,127.52,2,Serveis generals,,,"MARCTECNIC POLINYA, S. L.",ANNA ALCALDE  AD11024/2016,70036
2017-03-14,67.41,2,Serveis generals,,,"MARCTECNIC POLINYA, S. L.",MATERIAL OFICINA JUTJAT DE PAU  ,70037
2017-03-14,2637.56,2,Serveis generals,,,EDICIONES FRANCIS LEFEBVRE,Pack Códigos del Supremo Total / Pack El Derecho Administración Pública Mementos,FL17-0110080
2017-03-14,46.69,2,Serveis generals,,,SERVICIOS MICROINFORMÁTICA S.A.,CAPÇAL HP CIAN Nº85 ( Part Number:C9420A ) / CAPÇAL HP MAGENTA Nº85 ( Part Number:C9421A ) / CAPÇAL HP CIAN CLARO Nº 85,17C1 001477
2017-03-14,51.48,2,Serveis generals,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA PER TOTES LES DEPENDENCIES MUNICIPALS AIGUA PER TOTES LES DEPENDENCIES MUNICIPALS,75/03402665
2017-03-14,63.53,2,Serveis generals,,,TELEFONICA DE ESPAÑA,Facturacio LOT3  Gener 2017,60A7RR006115
2017-03-14,31.73,2,Serveis generals,,,TELEFONICA DE ESPAÑA,RESTA DE SERVEIS DE ADSL/FIBRA GENER 2017,60A7RR006252
2017-03-14,300.93,2,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS LINEAS MOBILS GENER 2017,28-B7U1-039852
2017-03-14,67.66,2,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS GENER 2017,28-B7U1-027797
2017-03-14,26.94,2,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS GENER 2017,28-B7U1-027797
2017-03-14,36.56,2,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS GENER 2017,28-B7U1-027797
2017-03-14,42.99,2,Serveis generals,,,"VODAFONE ESPAÑA, SAU",CONSUM TELEFONS FIXES DESEMBRE 2016,CI0868694305
2017-03-14,175.35,2,Serveis generals,,,"DIMO EXPRES, S.L. - UNIPOST, SERVICIO POSTAL GLOBAL",REPARTIMENT DE CARTES LOCALS GENER 2017,20170046
2017-03-14,204.71,2,Serveis generals,,,AFIS - Corredoria d'assegurances,POL. MAPFRE AUTOS 1142064243 (8128-FHK) ( PIAGGIO PORTER FURGON. PERIODE DE COBERTURA DEL 01/01/2017 AL 01/01/2018 ),170079
2017-03-14,330.83,2,Serveis generals,,,AFIS - Corredoria d'assegurances,POL. AUTOS MAPFRE 1142079865 (9123-FZF) ( PIAGGIO-VESPA XEVO 250. PERIODE DE COBERTURA DEL 17/01/2017 AL 17/01/2018 ),170080
2017-03-14,1552.09,2,Serveis generals,,,AFIS - Corredoria d'assegurances,POL. MAPFRE 0551480500545 (ACCID. COLECT.) ( ESCOLA BRESOL. PERIODE DE COBERTURA DEL 01/01/2017 AL 01/01/2018 ),170078
2017-03-14,216.35,2,Serveis generals,,,"NOMINALIA INTERNET, SL",RENOVACIONS DE DOMINIS 2017,7150184915
2017-03-14,60.0,2,Serveis generals,,,DIPUTACIO DE BARCELONA,APROVACIÓ INICIAL REGLAMENT ORGANIC,201702000699L
2017-03-14,60.0,2,Serveis generals,,,DIPUTACIO DE BARCELONA,PUBLICACIÓ CESSIÓ D'US CENTRES EDUCATIUS,201702000698L
2017-03-14,210.0,2,Serveis generals,,,ENTITAT AUTONOMA DEL DIARI OFICIAL I PUBL. DE LA GENERALITAT,ANUNCI EDICTE APROVACIÓ REGLAMENT CESSIÓ US CENTRES EDUC.,AB/1701290
2017-03-14,210.0,2,Serveis generals,,,ENTITAT AUTONOMA DEL DIARI OFICIAL I PUBL. DE LA GENERALITAT,PUBLICACIÓ ANUNCI EDICTE APROVACIÓ INICIAL REGLAMENT ORGANIC.,AB/1701291
2017-03-14,16.94,2,Serveis generals,,,FÁBRICA NACIONAL DE MONEDA Y TIMBRE - RCM,CERTIFICAT REPRESENTAT PERSONA JURÍDICA,9170044888
2017-03-14,16.94,2,Serveis generals,,,FÁBRICA NACIONAL DE MONEDA Y TIMBRE - RCM,CERTIFICAT REPRESENTAT PERSONA JURÍDICA,9170044910
2017-03-14,1258.4,2,Serveis generals,,,"CARLOS CASTILLA INGENIEROS, S.A.",RENOVACION CONTRATO SOPORTE EPSILON / EL CREDITO REPRESENTADO POR ESTE DO / CUMENTO HA SIDO CEDIDO DE FORMA / IRREVOCABL,N 000929
2017-03-14,799.93,2,Serveis generals,,,"UNIVERSAL PREVENCIÓN Y SALUD, SOCIEDAD DE PREVENCIÓN, S.L.U.",CONTRATO DE SERVICIOS Y/O ACTIVIDADES DE PREVENCIÓN DE RIESGOS LABORALES: 01/01/2017 AL 31/03/17,F17014861
2017-03-14,435.6,2,Serveis generals,,,"MARCTECNIC POLINYA, S. L.",CADIRA,70039
2017-03-14,1155.55,3,Seguretat ciutadana,,,"MUELAS NAVARRETE, RAFAEL - GRUAS SANTA COLOMA",02/01/2017 0411-BNR TURISMO DIA LABORABLE / 02/01/2017 B-0259-ON TURISMO DIA LABORABLE / 02/01/2017 6762-HSK TURISMO DIA,1 170003
2017-03-14,107.06,3,Seguretat ciutadana,,,"BASSO,S.A.",ARREGLAR INCIDENCIA FOTOCOPIADORA DE POLICIA,2017-170118
2017-03-14,63.53,3,Seguretat ciutadana,,,"BASSO,S.A.",MANTENIMENT IMPRESSORA LÀSER COLOR A4 OKI 8460cdxn POLICIA,2017-170049
2017-03-14,48.35,3,Seguretat ciutadana,,,"EQUIPS D'OFICINA SALVANS, S.L.",4826 ANT: 88424 ACT: 92864 UBI: POLICIA LOCAL,2017-00157
2017-03-14,228.69,3,Seguretat ciutadana,,,"DRAGCLIC, S.L.",Programa informàtic de gestió policial DRAG. Quota mensual,122
2017-03-14,337.04,3,Seguretat ciutadana,,,"DISA PENINSULA, S.L.U.",BENZIMA POLICIA LOCAL GENER 2017,001357955
2017-03-14,543.8,3,Seguretat ciutadana,,,"ROCASALBAS ARGEMI, MARC - LINTERNAS Y FRONTALES FÉNIX",LLANTERNAS I CONS POLICIA LOCAL,2017095
2017-03-14,421.22,3,Seguretat ciutadana,,,"USIS GUIRAO, S.L.","cartucho 9 MM, Pb115 grms FMJ FMJ blindado / Cargo de transporte",F17 0050
2017-03-14,71.73,3,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,Facturacio LOT3  Gener 2017,60A7RR006115
2017-03-14,3.63,3,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,RESTA DE SERVEIS DE ADSL/FIBRA GENER 2017,60A7RR006252
2017-03-14,82.56,3,Seguretat ciutadana,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS LINEAS MOBILS GENER 2017,28-B7U1-039852
2017-03-14,60.75,3,Seguretat ciutadana,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS GENER 2017,28-B7U1-027797
2017-03-14,34.3,3,Seguretat ciutadana,,,"VODAFONE ESPAÑA, SAU",CONSUM TELEFON MOBIL DE LA POLICIA LOCAL DESEMBRE 2016,CI0868701037
2017-03-14,156.28,3,Seguretat ciutadana,,,"COMERCIAL LIDER, S.A.",200 brides 22331946 / 200 brides 22331946,704100007
2017-03-14,8.95,4,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUMS LINEAS MOBILS GENER 2017,28-B7U1-039852
2017-03-14,38.08,4,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS GENER 2017,28-B7U1-027797
2017-03-14,34.11,4,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS GENER 2017,28-B7U1-027797
2017-03-14,1202.29,4,Urbanisme,,,"MDA ARCHIVOS, SL",AJUDA RECURSOS HUMANS DOCUMENTALISTA,20388
2017-03-14,2044.9,6,Serveis municipals i via pública,,,"HAPPYLUDIC PLAYGROUND AND URBAN EQUIPMENT, S.L.",10 BANCS ECOLÒGICS,20170058
2017-03-14,36090.61,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",Facturació quota mensual Recollida Residus Gen17 / . - Recollida residus : resta Gener 17 / . - Recollida residus :,D 2017/D/2
2017-03-14,181.14,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",Recollida centre civic,D 2017/D/4
2017-03-14,3077.1,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",Facturació quota mensual Recollida Residus Gen17 / . - Recollida residus : resta Gener 17 / . - Recollida residus :,D 2017/D/2
2017-03-14,4282.01,6,Serveis municipals i via pública,,,"CESPA GESTIÓN DE RESIDUOS, S.A.",Periode de facturacio: 01/12/2016 a 31/12/2016 UTILITZACIÓ DE LA PLANTA DE CAN BARBA. TRACTAMENT FORM  / TRANSPORT I DIS,17J9PZ000011
2017-03-14,685.52,6,Serveis municipals i via pública,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADA TONES VOLUMINOSOS PLANTA INTERCOM.MES DE DESEMBRE 2016,020/2017
2017-03-14,13256.88,6,Serveis municipals i via pública,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADA TONES RESTA CTR-VALLÈS MES DE DESEMBRE 2016,004/2017
2017-03-14,114.18,6,Serveis municipals i via pública,,,"PUIGFEL, SAU",GESTIÓ RUNA,14361A 16120106
2017-03-14,19999.99,6,Serveis municipals i via pública,,,"NATURALEA CONSERVACIÓ, SL",Treballs corresponent al desbrossament i eliminació d'espècies invasores de la vegetació del Torrent de Can Oller,17 426
2017-03-14,1057.12,6,Serveis municipals i via pública,,,"URBE SBD,SL",Manteniment dels jocs infantils instal·lats a les àrees de joc del municipi de Polinyà i de 7 unitats de jocs saludable,1 103902
2017-03-14,53.1,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions del MAGATZEM BRIGADA durant el mes de gener.,2017V0-0105
2017-03-14,65.2,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA GENER 2017,MT-18
2017-03-14,7373.89,6,Serveis municipals i via pública,,,"CLECE, SA",Factura corresponent al servei de neteja durant el mes de Gener de 2017CEIP PERE CALDERS,602160000217FAC
2017-03-14,5649.68,6,Serveis municipals i via pública,,,"CLECE, SA",Factura corresponent al servei de neteja  el mes de Gener de 2017 CEIP ROSER CAPDEVILA,602160000117FAC
2017-03-14,2921.19,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions del MAGATZEM BRIGADA durant el mes de gener,2017V0-0105
2017-03-14,148.83,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA GENER 2017,MT-18
2017-03-14,227.07,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA GENER 2017,MT-18
2017-03-14,2982.09,6,Serveis municipals i via pública,,,"CLECE, SA",Factura corresponent al servei de neteja  durant el mes de Gener de 2017ESCOLA BRESSOL BADABADOC,602160000317FAC
2017-03-14,5416.0,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions del MAGATZEM BRIGADA durant el mes de gener,2017V0-0105
2017-03-14,148.83,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA GENER 2017,MT-18
2017-03-14,991.38,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions del MAGATZEM BRIGADA durant el mes de gener,2017V0-0105
2017-03-14,8.99,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA GENER 2017,MT-18
2017-03-14,1077.37,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions del MAGATZEM BRIGADA durant el mes de gener,2017V0-0105
2017-03-14,95.76,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA GENER 2017,MT-18
2017-03-14,1441.59,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions del MAGATZEM BRIGADA durant el mes de gener,2017V0-0105
2017-03-14,14.84,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA GENER 2017,MT-18
2017-03-14,1111.97,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions del MAGATZEM BRIGADA durant el mes de gener,2017V0-0105
2017-03-14,398.34,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions del MAGATZEM BRIGADA durant el mes de gener,2017V0-0105
2017-03-14,5238.94,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions del MAGATZEM BRIGADA durant el mes de gener,2017V0-0105
2017-03-14,189.75,6,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA GENER 2017,MT-18
2017-03-14,811.81,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions del MAGATZEM BRIGADA durant el mes de gener,2017V0-0105
2017-03-14,3545.75,6,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions del MAGATZEM BRIGADA durant el mes de gener,2017V0-0105
2017-03-14,66.55,7,Medi ambient,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER GENER MÒDUL PREFABRICAT C/ JOAN MIRÓ,19/17
2017-03-14,18.8,7,Medi ambient,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS GENER 2017,28-B7U1-027797
2017-03-14,21.78,8,Cultura,,,"ANGULO SANCHEZ, CARLOS",ENGANXADA DE CARTELLS SALA NOCTURNA GENER 2017,22
2017-03-14,55.14,8,Cultura,,,PAPERERIA MARIA CRISTINA GRUP,"BIBLIOTECA  MÁQ. 505546 MOD. MX-M232D CONTADOR: ANTERIOR 25500 , ACTUAL 30186",4297
2017-03-14,63.53,8,Cultura,,,TELEFONICA DE ESPAÑA,Facturacio LOT3  Gener 2017,60A7RR006115
2017-03-14,130.0,8,Cultura,,,"TARRUELL LLOCH, PAU MARIA",HORA DEL CONTE,5/2017
2017-03-14,57.6,8,Cultura,,,TELEFONICA DE ESPAÑA,Facturacio LOT3  Gener 2017,60A7RR006115
2017-03-14,0.71,8,Cultura,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001,60-A798-011278
2017-03-14,252.0,8,Cultura,,,"GIRAVENT PALLEROLA, SONIA",CURS PINTURA GENER 2017,1/2017
2017-03-14,1621.4,8,Cultura,,,"SO I LLUM JOAN CARLES, SLU",LLOGUER MATERIAL DE SO ACTUACIÓ FESTA MAJOR HIVERN,Emit- 1298
2017-03-14,375.1,8,Cultura,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)","LLOGUER GENER MÒDULS PREFABRICATS C/ ESCOLES, 2",20/17
2017-03-14,4235.0,8,Cultura,,,"QUALITY ARTIST MANAGEMENT PRODUCCIONS, S.L.","ESPECTACLE """"En tu mente"""" 22/01/17 AL CENTRE CÍVIC",17.016
2017-03-14,1991.0,8,Cultura,,,"DISGOL CANDY COMPANY, SL",CARAMELS CAVALCADA REIS,34
2017-03-14,82.14,8,Cultura,,,AMPA ESCOLA BRESSOL BADABADOC,PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,AMPA ESCOLA PERE CALDERS,PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,ASSOCIACIÓ AMICS DE POLINYÀ I RODALIES,PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,ASSOCIACIÓ CULTURAL POLINYÀ STONES,PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,ASSOCIACIÓ ESPARTAN@S POLINYÀ,PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,ASSOCIACIÓ JUVENIL VIP'S,PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,"BARROSO RUIZ, RUBEN",PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,CLUB PATÍ POLINYÀ,PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,172.14,8,Cultura,,,CLUB SUPER 30,PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,EL GRUP DE POLINYA,PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,GERMANDAT DE POLINYA,PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,"ISAAC ROBLES, ENCARNACIÓN",PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,"ROBLES SORIA, MARIA JESUS",PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,82.14,8,Cultura,,,"SAMANIEGO MANGAS, MÓNICA",PARTICIPACIÓ COMPARSA CARNESTOLTES ANY 2017,
2017-03-14,319.44,9,"Comunicació, participació ciutadana i qualitat democràtica",,,"ANGULO SANCHEZ, CARLOS",REPARTIMENT DEL BUTLLETI DESEMBRE 2016,21
2017-03-14,1089.0,9,"Comunicació, participació ciutadana i qualitat democràtica",,,"CANO DE ARRIBAS, JOSEP",Festa Major d'hiver a Polinyà-gener 2017,01/17
2017-03-14,1040.0,9,"Comunicació, participació ciutadana i qualitat democràtica",,,"IMPREMTA PAGÈS, SL",LICITACIO / BUTLLETI DE POLINYA No 138 GENER Pagines 20 Format acabat: 220 x 300 mm Suport: Estucat brillant dues cares,370450
2017-03-14,936.0,9,"Comunicació, participació ciutadana i qualitat democràtica",,,"MIRADA LOCAL, SL",Redacció i disseny gràfic de la revista d'informació municipal Polinyà (gener),422
