#Data,Import,Orgánica,Area,Funcional,Económica,Nom terc.,Text lliure,Document
2017-01-18,634.35,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 27/10/16 AL 28/11/16,999435539298 0637 P1M601N1807692
2017-01-18,1240.24,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 27/10/16 AL 28/11/16,999435442878 0603 P1M601N1807681
2017-01-18,767.65,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 27/10/16 AL 28/11/16,999435534572 0603 P1M601N1807689
2017-01-18,511.18,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 30/09/16 AL 29/11/16,082020760946 0285 P1M601N1814833
2017-01-18,210.88,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 07/11/16 AL 23/11/16,999435543999 0320 P1M601N1791982
2017-01-18,267.89,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 30/09/16 AL 29/11/16,082020757221 0285 P1M601N1814832
2017-01-18,335.16,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 07/11/16 AL 02/12/16,082020817721 0213 P1M601N1852868
2017-01-18,432.24,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 30/09/16 AL 30/11/16,082020810671 0270 P1M601N1815454
2017-01-18,415.88,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 27/10/16 AL 28/11/16,999435542051 0641 P1M601N1807693
2017-01-18,846.79,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 30/09/16 AL 29/11/16,082021441822 0266 P1M601N1814836
2017-01-18,212.66,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 29/09/16 AL 18/11/16,082020761745 0285 P1M601N1765249
2017-01-18,1325.75,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 16/09/16 AL 11/11/16,999435544399 0316 P1M601N1727474
2017-01-18,743.93,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 28/10/16 AL 30/11/16,999435541267 0630 P1M601N1813811
2017-01-18,444.59,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 27/10/16 AL 28/11/16,999435538241 0641 P1M601N1807690
2017-01-18,51.23,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 28/11/16 AL 02/12/16,999435542051 0656 P1M601N1849736
2017-01-18,385.34,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 30/09/16 AL 30/11/16,082020703834 0274 P1M601N1815448
2017-01-18,240.79,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 27/10/16 AL 28/11/16,999435540421 0597 P1M601N1807694
2017-01-18,411.86,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 29/09/16 AL 28/11/16,082020693111 0285 P1M601N1809823
2017-01-18,331.87,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 30/09/16 AL 29/11/16,082020698411 0289 P1M601N1814831
2017-01-18,600.06,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 29/09/16 AL 28/11/16,082020697625 0285 P1M601N1809824
2017-01-18,465.4,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 30/09/16 AL 30/11/16,082020805545 0270 P1M601N1815453
2017-01-18,397.28,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 07/11/16 AL 02/12/16,082020816384 0213 P1M601N1852867
2017-01-18,147.58,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 07/11/16 AL 18/11/16,999435543190 0320 P1M601N1765256
2017-01-18,375.09,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 07/11/16 AL 30/11/16,999435542701 0320 P1M601N1834056
2017-01-18,21.61,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 28/11/16 AL 01/12/16,999435540421 0603 P1M601N1839575
2017-01-18,130.08,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 30/09/16 AL 22/11/16,082020695214 0285 P1M601N1785687
2017-01-18,1027.07,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 27/10/16 AL 28/11/16,999435444609 0715 P1M601N1807682
2017-01-18,57.74,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 28/11/16 AL 02/12/16,999435538241 0656 P1M601N1849735
2017-01-18,1150.71,18,Serveis de manteniment d'edificis i inversions,,,"EXCATRANS MARTINEZ, SL",ARRANJAMENT PATI BOSQUET ESCOLA ROSER CAPDEVILA,775
2017-01-18,1501.26,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",SUBSTITUCIÓ 3 RADIADORS ESCOLA PERE CALDERS,PI-76
2017-01-18,1556.98,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ESCOLA ROSER CAPDEVILA DEL 31/10/16 AL 30/11/16,999435443793 0641 P1M601N1848358
2017-01-18,1904.65,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ESCOLA PERE CALDERS DEL 31/10/16 AL 30/11/16,82001588339 0591 P1M601N1830965
2017-01-18,987.63,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ESCOLA POLINYÀ DEL 31/10/16 AL 30/11/16,82020844971 0403 P1M601N1847774
2017-01-18,2174.49,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA ROSER CAPDEVILA DEL 07/11/16 AL 05/12/16,86161878827 0217 P1M601N1871257
2017-01-18,1410.12,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA PERE CALDERS DEL 07/11/16 AL 05/12/16,86161878675 0261 P1M601N1871256
2017-01-18,52.74,18,Serveis de manteniment d'edificis i inversions,,,"GUANTES BASPIN, S.L.",SAMARRETES CONSERGES,03889/16
2017-01-18,545.53,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC EBM GINESTA DEL 31/10/16 AL 30/11/16,999435448618 0656 P1M601N1848359
2017-01-18,772.66,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC EBM BADABADOC DEL 27/10/16 AL 29/11/16,999435537442 0618 P1M601N1813256
2017-01-18,850.18,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS EBM GINESTA DEL 07/11/16 AL 05/12/16,86161878033 0191 P1M601N1871255
2017-01-18,554.08,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS EBM BADABADOC DEL 23/09/16 AL 23/11/16,86161878242 0111 P1M601N1811538
2017-01-18,616.8,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC BIBLIOTECA DEL 27/10/16 AL 28/11/16,999435449305 0637 P1M601N1807685
2017-01-18,408.0,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CENTRE CÍVIC DEL 27/10/16 AL 28/11/16,82000255883 0632 P1M601N1807719
2017-01-18,605.88,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS CENTRE CÍVIC DEL 23/09/16 AL 23/11/16,86161879100 0105 P1M601N1811540
2017-01-18,370.03,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CASAL DE JOVES DEL 27/10/16 AL 28/11/16,999435441521 0597 P1M601N1807683
2017-01-18,1782.0,18,Serveis de manteniment d'edificis i inversions,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.","Treballs de tala de 9 arbres del camp def futbol de Polinya, inclou recollida i retirada de les restes vegetals.",P 00020
2017-01-18,892.0,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CAMP DE FUTBOL DEL 31/10/16 AL 30/11/16,999436206368 0734 P1M601N1848313
2017-01-18,359.67,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC PISTA POLIESPORTIVA DEL 27/10/16 AL 28/11/16,999435531489 0637 P1M601N1807691
2017-01-18,537.34,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC PISCINA MPAL DEL 27/10/16 AL 28/11/16,999435532313 0622 P1M601N1807688
2017-01-18,795.83,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS CAMP DE FUTBOL DEL 07/11/16 AL 05/12/16,86161878899 0196 P1M601N1871258
2017-01-18,297.5,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA CAN GAVARRA NOVEMBRE 2016,MT-108
2017-01-18,213.29,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MOLLA TELESCO 33 AT50 PLATA / TERMOVENTILADOR OSCILANTE 1000/2000W / can gavarra,262433
2017-01-18,851.96,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CAN GAVARRA DEL 31/10/16 AL 30/11/16,82020837571 0418 P1M601N1847773
2017-01-18,304.44,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC LOCAL BRIGADA DEL 28/10/16 AL 30/11/16,82020843642 0407 P1M601N1813757
2017-01-18,1061.01,18,Serveis de manteniment d'edificis i inversions,,,"GUANTES BASPIN, S.L.",VESTUARI HIVERN BRIGADA D'OBRES,03892/16
2017-01-18,25.57,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",JERSEI MDE. PRAGA CREMALLERA TOTAL  ,262432
2017-01-18,148.29,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA POLINYÀ,160270
2017-01-18,215.83,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT EL ROURE,160265
2017-01-18,18.94,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT EBM BADABADOC,160271
2017-01-18,1.4,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA ROSER CAPDEVILA,160267
2017-01-18,15.71,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA BRESSOL GINESTA,160272
2017-01-18,28.29,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT CENRE CÍVIC,160264
2017-01-18,20.52,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL VIA PÚBLICA,604003060
2017-01-18,289.98,18,Serveis de manteniment d'edificis i inversions,,,"HAPPYLUDIC PLAYGROUND AND URBAN EQUIPMENT, S.L.",TRAVESSER DE FUSTA,20162445
2017-01-18,1417.88,18,Serveis de manteniment d'edificis i inversions,,,"INTEROAD, S.L.","UD. JUEGO DE 4 UD. PLANTILLAS PARA PALABRA """"STOP"""" DE 160 CM. ALTURA DE ALUMINIO / ----",A 2016/A/360999
2017-01-18,635.01,18,Serveis de manteniment d'edificis i inversions,,,"INTEROAD, S.L.",UD. JUEGO DE 2 UD. PLANTILLAS PARA UNA FLECHA  DE ALUMINIO DE 2 mm. GROSOR / TRAN               UD. T,A 2016/A/361000
2017-01-18,99.62,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,MATERIAL MANTENIMENT CENTRE CÍVIC,160250
2017-01-18,158.85,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,MATERIAL MANTENIMENT VIA PÚBLICA,160252
2017-01-18,577.05,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,MATERIAL MANTENIMENT EBM BADABADOC,160251
2017-01-18,195.64,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,REJAS POLIGLAS CON CANCELAS Y TORNILLERIA INCLUIDA CAMP DE FUTBOL,160248
2017-01-18,967.41,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,REJAS POLIGLAS CON CANCELAS Y TORNILLERIA INCLUIDA CAMP DE FUTBOL,160248
2017-01-18,61.18,18,Serveis de manteniment d'edificis i inversions,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",2 Big Bag de Sauló per omplir acolquers al Carrer Tarragona de Polinya,P 00022
2017-01-18,105.56,18,Serveis de manteniment d'edificis i inversions,,,"ROA, SEBASTIA",CO·LOCACIÓ PASSAMÀ DE FUSTA,1600020
2017-01-18,213.44,18,Serveis de manteniment d'edificis i inversions,,,"SERVEIS VIALS DEL VALLÈS, S.L.U.",ABRAÇADORES ALUMINI FIXACIÓ SENYALS VERTICALS,2016//162941
2017-01-18,458.83,18,Serveis de manteniment d'edificis i inversions,,,"SORIGUÉ, S.A.",ASFALT VIA PÚBLICA,A/1025/2016
2017-01-18,117.37,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL MANTENIMENT VIA PUBLICA,262435
2017-01-18,104.45,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL MANTENIMENT,262431
2017-01-18,202.29,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL MANTENIMENT VIA PUBLICA,262434
2017-01-18,57.6,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Nov. 16 - 30 Nov. 16 ) Facturacio LOT3 Novembre 2016,60K6RR011300
2017-01-18,11.09,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",Movistar - Tipus de contracte: Corporatiu 2005 Tarifa Única - Extensions mòbils: 22 - Lineas Facturadas: 606033499 60623,28-L6U1-036378
2017-01-18,46.17,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",Movistar - Tipus de contracte: Corporatiu 2005 Tarifa Única - Extensions mòbils: 26 - Lineas Facturadas: 606457246 60657,28-L6U1-005243
2017-01-18,963.87,18,Serveis de manteniment d'edificis i inversions,,,"INDUSTRIAL DE ELEVACION,S.A. -INELSA-",CORRECTIU ASCENSOR AJUNTAMENT,21104216/2016
2017-01-18,44.01,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ANTIC LOCAL POL DEL 16/09/16 AL 11/11/16,082020710970 0213 P1M601N1727457
2017-01-18,126.72,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC LOCAL C/PIRINEUS DEL 08/11/16 AL 05/12/16,082020712053 0228 P1M601N1861521
2017-01-18,5.49,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC LOCAL ANTIC POL DE L' 11/11/16 AL 18/11/16,082020710970 0228 P1M601N1765247
2017-01-18,1177.67,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC AJUNTAMENT DEL 27/10/16 AL 28/11/16,999435446834 0622 P1M601N1807684
2017-01-18,287.53,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC LOCAL AAPP DEL 27/10/16 AL 28/11/16,999435537782 0626 P1M601N1807687
2017-01-18,1967.95,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,MATERIAL MANTENIMENT EL ROURE,160249
2017-01-18,441.38,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,MATERIAL MANTENIMENT EL ROURE,160249
2017-01-18,26.78,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS BAR ROURE DEL 23/09/16 AL 23/11/16,86161878981 0105 P1M601N1811539
2017-01-18,10.13,18,Serveis de manteniment d'edificis i inversions,,,"GUANTES BASPIN, S.L.",SAMARRETES CONSERGES,03889/16
2017-01-18,45000.0,19,Àmbit de solidaritat,,,FONS CATALA DE COOPERACIO AL DESENVOLUPAMENT,Subvenciones: 2016/2016/3/611222/000/ Atorgament subvenció al Fons Català de Cooperació projecte num. 3006,
2017-01-18,21.45,20,Promoció econòmica,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA DISPENSADORS EQUIPAMENTS MPALS,75/03370325
2017-01-18,71.73,20,Promoció econòmica,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Nov. 16 - 30 Nov. 16 ) Facturacio LOT3 Novembre 2016,60K6RR011300
2017-01-18,34.36,20,Promoció econòmica,,,"TELEFONICA MOVILES, SA (MOVISTAR)",Movistar - Tipus de contracte: Corporatiu 2005 Tarifa Única - Extensions mòbils: 22 - Lineas Facturadas: 606033499 60623,28-L6U1-036378
2017-01-18,20.26,20,Promoció econòmica,,,"TELEFONICA MOVILES, SA (MOVISTAR)",Movistar - Tipus de contracte: Corporatiu 2005 Tarifa Única - Extensions mòbils: 26 - Lineas Facturadas: 606457246 60657,28-L6U1-005243
2017-01-18,35.06,20,Promoció econòmica,,,"VODAFONE ESPAÑA, SAU",CONSUM TELEFONS FIXOS DE NOVEMBRE 2016,CI0864301185
2017-01-18,291.31,20,Promoció econòmica,,,"ANGULO SANCHEZ, CARLOS",REPARTIMENT A6 I ENGANXADA CARTELLS FIRA DE NADAL,20
2017-01-18,68.97,20,Promoció econòmica,,,"GRAFIQUES MOGENT, SL",200x2 Targetes CAN GAVARRA - Virtuts+Àlex / 1 Vinil taronja FARISTOL,2012370
2017-01-18,2420.0,20,Promoció econòmica,,,TITANCAT 8284SL - m21eventos.com,ORGANITZACIÓ I CORDINACIÓ FIRA DE NADAL POLINYA 2016,AJ 114-16
2017-01-18,363.0,20,Promoció econòmica,,,SECOTbcn - Voluntariat Sènior d'Orientació Empresarial,CONSULTES I ASSISTÈNCIA A EMPRENEDORS I EMPRESES (50%),121/2015
2017-01-18,4265.25,20,Promoció econòmica,,,PIMEC,Pla de Dinamització Polígon Sud-Est / Foment de l'Associacionisme AEP PI Sud-Est i Can Humet (50% Projecte Total),FC2016-002661
2017-01-18,30.25,21,Gent gran,,,"DROGUES I PINTURA LA MODERNA, SA",PINTURA MANUALITATS GENT GRAN,161010101
2017-01-18,252.89,21,Gent gran,,,"FRUITÓS PIQUÉ, GEMMA - GIM GEMMA",ACONDICIONAMENT FÍSIC GENT GRAN DESEMBRE 2016,47
2017-01-18,114.8,21,Gent gran,,,"ISAAC ROBLES, ENCARNACIÓN",ACTIVITAT DE NADAL,100/21
2017-01-18,255.2,21,Gent gran,,,"ISAAC ROBLES, ENCARNACIÓN",ACTIVITAT DE NADAL,100/21
2017-01-18,125.0,21,Gent gran,,,"ISAAC ROBLES, ENCARNACIÓN",ESMORZAR VISITA PESSEBRE,100/22
2017-01-18,350.0,21,Gent gran,,,"ISAAC ROBLES, ENCARNACIÓN",ZAMBORRADA PER A 130 PERSONES,100/19
2017-01-18,175.0,21,Gent gran,,,MONTSERRAT GURRI,TALLER CORAL DESEMBRE 2016,1
2017-01-18,175.0,21,Gent gran,,,MONTSERRAT GURRI,TALLER CORAL GENT GRAN NOVEMBRE 2016,11/16
2017-01-18,1403.6,21,Gent gran,,,"SO I LLUM JOAN CARLES, SLU","Lloguer de material de so, llum i servei tècnic per a la 2a Zambombada",Emit- 1218
2017-01-18,120.52,21,Gent gran,,,"TROFEOS BARCELONA, SL",6 PLAQUES DE FUSTA,i00160476
2017-01-18,302.5,21,Gent gran,,,"VALLE MOREA, M DESIDERIA",HORES CURS DE MANUALITATS,2
2017-01-18,4500.0,16,Serveis socials,,,PARROQUIA SANT SALVADOR POLINYA,Subvenciones: 2017/2017/3/611200/000/ Convocatòria atorgament subvenció a la Parròquia de l`esglèsia de Sant Salvador,
2017-01-18,80.0,18,Serveis de manteniment d'edificis i inversions,,,"COMUNITAT DE PROPIETARIS C/PIRINEOS, 8","1R TRIMESTRE MANTENIMENT COMUNITAT LOCAL C/PIRINEUS, 8",
2017-01-18,390.0,18,Serveis de manteniment d'edificis i inversions,,,COMUNITAT DE PROPIETARIS PARQUING POLINYÀ CENTER,MANTENIMENT 3 PLACES DE PARQUING POLINYÀ CENTER ANY 2017,70/72
2017-01-30,2245.08,2,Serveis generals,,,ORGANISME GESTIO TRIBUTARIA,PREMI RECAPTACIÓ ORGT GENER,
2017-01-30,200.71,2,Serveis generals,,,ORGANISME GESTIO TRIBUTARIA,PREMI RECAPTACIO MULTES GENER,
2017-01-31,1171.12,2,Serveis generals,,,"LOOPS CLOUD COMPUTING, SL",SUBSTITUCIÓ ANTENES QUE CONNECTEN EL ROURE AMB L'AJUNTAMENT,Emit- 266
2017-01-31,0.16,2,Serveis generals,,,"LOOPS CLOUD COMPUTING, SL",SUBSTITUCIÓ ANTENES QUE CONNECTEN EL ROURE AMB L'AJUNTAMENT,Emit- 266
2017-01-31,185.09,2,Serveis generals,,,SOLUCIONES INFORMATICAS ISGO,SERVICIO MANTENIMIENTO MENSUAL (DICIEMBRE 2016),160540
2017-01-31,84.45,2,Serveis generals,,,"JM BRUNEAU ESPAÑA, S.A.",74921 CINTA PP SCOTHC 50X66 HABANA / 76194 CAJA 50 BOLI BIC CRISTAL AZUL / 96413 TUBO LIQUIDO SUPER GLUE 3G / 23946 MARC,3286
2017-01-31,8.58,2,Serveis generals,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA,75/03386215 1
2017-01-31,8.58,2,Serveis generals,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA,75/03386215 1
2017-01-31,17.16,2,Serveis generals,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA,75/03386215 1
2017-01-31,144.7,2,Serveis generals,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Facturacio LOT3 Desembre 2016,60L6RR009624
2017-01-31,31.73,2,Serveis generals,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Serveis Telefonia Desembre 2016 ( FACT. RESTA DE SERVEIS ),60L6RR009803
2017-01-31,183.52,2,Serveis generals,,,"DIMO EXPRES, S.L. - UNIPOST, SERVICIO POSTAL GLOBAL",ENVIAMENT CARTES DESEMBRE 2016,20160614
2017-01-31,406.77,2,Serveis generals,,,"SOCIEDAD ESTATAL CORREOS Y TELÉGRAFOS,S.A.",SERVEI CORREUS DESEMBRE 2016,4001933860
2017-01-31,4.51,2,Serveis generals,,,TRESORERIA,ENVIAMENT DOCUMENTACIÓ PER CORREU ADMINISTRATIU,20
2017-01-31,1616.0,2,Serveis generals,,,"LOOPS CLOUD COMPUTING, SL",SWITCH PER SUBSTITUIR L'ACTUAL DE L'AJUNTAMENT,Emit- 265
2017-01-31,0.56,2,Serveis generals,,,"LOOPS CLOUD COMPUTING, SL",SWITCH PER SUBSTITUIR L'ACTUAL DE L'AJUNTAMENT,Emit- 265
2017-01-31,350.9,3,Seguretat ciutadana,,,"MUELAS NAVARRETE, RAFAEL - GRUAS SANTA COLOMA",SERVEI GRÚA DESEMBRE 2016,1 160100
2017-01-31,157.3,3,Seguretat ciutadana,,,"CENTRAL VALLÈS, SL",NETEJA VEHICLE POLICIAL / NETEJA VEHICLE POLICIAL 6273-JFD,I100/2016
2017-01-31,19.77,3,Seguretat ciutadana,,,"BASSO,S.A.",CÒPIES FOTOCOPIADORA FS-1118 POLICIA LOCAL DEL 28//09/16 AL 30/12/16,2016-166708
2017-01-31,139.15,3,Seguretat ciutadana,,,"JM BRUNEAU ESPAÑA, S.A.",06433 MINI VITRINA EXT. 2V AZUL JMB POLICIA LOCAL,1861
2017-01-31,71.73,3,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Facturacio LOT3 Desembre 2016,60L6RR009624
2017-01-31,1.69,3,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Serveis Telefonia Desembre 2016 ( FACT. RESTA DE SERVEIS ),60L6RR009803
2017-01-31,45.54,3,Seguretat ciutadana,,,"VODAFONE ESPAÑA, SAU",TELÈFON MOBIL DE POLICIA LOCAL NOVEMBRE 2016,CI0864308047
2017-01-31,18.4,3,Seguretat ciutadana,,,"VODAFONE ESPAÑA, SAU",TELÈFON FIX OCTUBRE 2016,CIO859888852
2017-01-31,1.8,3,Seguretat ciutadana,,,"CANALS BOLAÑOS, ALICIA",MATERIAL POLICIA LOCAL,160296
2017-01-31,1130.14,4,Urbanisme,,,"SEMICONDUCTORES Y SISTEMAS, S.A.",Renovació contracte d'abonament anual Nº 1772 (llicència d'AutoCAD MAP +SCA (Seys Consumer Assistance)),0161 451
